external_gene_name,chromosome_name,transcript_biotype,is_coding
Gpsm2,3,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Crocc2,1,protein_coding,True
Gm48823,12,lncRNA,False
Gm15283,12,lncRNA,False
Sned1,1,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Or10ak11,4,protein_coding,True
Gm56539,12,lncRNA,False
Hif1a,12,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Or10ak10-ps1,4,unprocessed_pseudogene,False
Or10ak9,4,protein_coding,True
Or10ak16,4,protein_coding_CDS_not_defined__protein_coding,True
Gm55481,14,misc_RNA,False
Parp4,14,protein_coding__retained_intron,True
1700095J12Rik,4,lncRNA,False
Mir6399,4,miRNA,False
Or10ak8,4,protein_coding,True
2310026L22Rik,4,lncRNA,False
Or10ak7,4,protein_coding,True
Bop1,15,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm12856,4,processed_pseudogene,False
Gm12863,4,lncRNA,False
Lao1,4,protein_coding__protein_coding_CDS_not_defined,True
Gm42953,5,lncRNA,False
Gm40331,5,lncRNA,False
Gm27244,3,lncRNA,False
Gm42955,5,TEC,False
Aknad1,3,protein_coding__nonsense_mediated_decay__retained_intron,True
Hmgn2-ps1,5,processed_pseudogene,False
Gm43532,5,lncRNA,False
Gm43531,5,processed_pseudogene,False
4933438B17Rik,5,lncRNA,False
Gm21006,5,processed_pseudogene,False
Gm43475,5,lncRNA,False
Gm12861,4,lncRNA,False
Gm24352,4,snoRNA,False
Gm43567,5,lncRNA,False
Gm12865,4,lncRNA,False
Gm24626,5,snRNA,False
Gm12864,4,processed_pseudogene,False
Gm43564,5,processed_pseudogene,False
Gm12862,4,lncRNA,False
4930572K03Rik,5,lncRNA,False
Gm12866,4,lncRNA,False
Sidt2,9,protein_coding__retained_intron__nonsense_mediated_decay,True
Slc2a1,4,protein_coding__nonsense_mediated_decay,True
Mphosph8,14,protein_coding__protein_coding_CDS_not_defined,True
Gm43476,5,lncRNA,False
Scx,15,retained_intron__protein_coding,True
Tmem132c,5,protein_coding__protein_coding_CDS_not_defined,True
Gm55979,8,miRNA,False
Lonp2,8,protein_coding__nonsense_mediated_decay,True
Hsf1,15,nonsense_mediated_decay__protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Phc3,3,protein_coding__nonsense_mediated_decay__retained_intron,True
Gm21986,X,lncRNA,False
Nlgn3,X,protein_coding__protein_coding_CDS_not_defined,True
Cenpc1,5,protein_coding__retained_intron,True
Ahcyl2,6,protein_coding__retained_intron__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Mir6901,1,miRNA,False
Gm4846,1,protein_coding,True
Gm9637,14,processed_pseudogene,False
Gm5630,14,processed_pseudogene,False
Gm33022,14,unprocessed_pseudogene,False
Gm6122,14,processed_pseudogene,False
Gm48099,14,lncRNA,False
Mterf4,1,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Gm48098,14,processed_pseudogene,False
Gm56679,X,lncRNA,False
Gm8584,14,unprocessed_pseudogene,False
Gjb1,X,protein_coding,True
Gm8582,14,unprocessed_pseudogene,False
Mir1957a,4,miRNA,False
Gm12867,4,lncRNA,False
Gm48785,14,processed_pseudogene,False
Gm12868,4,lncRNA,False
Gm7089,14,processed_pseudogene,False
Gm18275,14,processed_pseudogene,False
Zfp691,4,protein_coding,True
Gm48782,14,processed_pseudogene,False
Gm2287,5,transcribed_processed_pseudogene__processed_transcript,False
Gm48781,14,processed_pseudogene,False
Tmem132cos,5,lncRNA,False
Ube2e2,14,protein_coding__retained_intron__protein_coding_CDS_not_defined__nonsense_mediated_decay,True
Zmym3,X,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
9430087B13Rik,5,TEC,False
Gm42980,5,lncRNA,False
Patj,4,protein_coding_CDS_not_defined__protein_coding,True
Gm56149,1,miRNA,False
Gm7867,1,processed_pseudogene,False
Gm4847,1,protein_coding,True
Gsap,5,retained_intron__nonsense_mediated_decay__protein_coding__protein_coding_CDS_not_defined,True
Pask,1,retained_intron__protein_coding,True
S100a11-ps,12,processed_pseudogene,False
Snapc1,12,nonsense_mediated_decay__protein_coding,True
Gm24661,17,snRNA,False
Gm41561,17,lncRNA,False
Gm50248,17,TEC,False
Gm9937,17,lncRNA,False
Gm50242,17,lncRNA,False
Glp1r,17,protein_coding__nonsense_mediated_decay,True
Gm15916,14,processed_pseudogene,False
Gm22499,14,snoRNA,False
Gm4939,14,processed_pseudogene,False
Gm6781,14,processed_pseudogene,False
Gm22350,14,snRNA,False
Ube2e1,14,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Dcdc2c,12,protein_coding_CDS_not_defined__protein_coding,True
Nkiras1,14,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined__retained_intron,True
Gm16177,8,processed_pseudogene,False
Gm22305,8,snRNA,False
Gm20658,12,lncRNA,False
Siah1a,8,protein_coding,True
Fmo9,1,protein_coding,True
Gm10638,8,lncRNA,False
N4bp1,8,protein_coding_CDS_not_defined__protein_coding__retained_intron,True
Gm48618,12,unprocessed_pseudogene,False
Dgat1,15,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm54675,12,miRNA,False
Gm48620,12,unprocessed_pseudogene,False
Gm23732,12,snRNA,False
Dync2i1,12,retained_intron__protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay,True
Rpl15,14,protein_coding__retained_intron,True
2010110E17Rik,8,lncRNA,False
Gm27167,8,lncRNA,False
Fth-ps3,8,processed_pseudogene,False
Gm27168,8,lncRNA,False
Gm45237,8,lncRNA,False
Gm45238,8,lncRNA,False
Gm10689,8,processed_pseudogene,False
Gm31045,8,lncRNA,False
Fgfr1,8,protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay__retained_intron,True
Gm4954,1,processed_pseudogene,False
Gm37904,1,processed_pseudogene,False
Gm6286,1,processed_pseudogene,False
Gm16701,1,lncRNA,False
Pth2r,1,protein_coding,True
Gm7084,14,processed_pseudogene,False
Nr1d2,14,protein_coding__retained_intron,True
Gm54678,12,miRNA,False
Gm48079,12,lncRNA,False
Scrt1,15,protein_coding,True
Esyt2,12,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined__retained_intron,True
Gm28927,1,unprocessed_pseudogene,False
Gm56718,15,lncRNA,False
Gm49550,15,processed_pseudogene,False
Tmem249,15,protein_coding__protein_coding_CDS_not_defined,True
Gm48481,14,processed_pseudogene,False
Gm28926,1,unprocessed_pseudogene,False
Gm6773,14,processed_pseudogene,False
Gm19290,14,processed_pseudogene,False
Gm28925,1,unprocessed_pseudogene,False
Gm55483,14,snRNA,False
Gm28923,1,processed_pseudogene,False
Fbxl6,15,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Thrb,14,protein_coding__retained_intron,True
Gm28922,1,processed_pseudogene,False
Gm28728,1,processed_pseudogene,False
Gm5255,1,processed_pseudogene,False
Gm10503,17,lncRNA,False
Gm8805,1,processed_pseudogene,False
Fam78b,1,nonsense_mediated_decay__protein_coding,True
Gm41562,17,lncRNA,False
Umodl1,17,protein_coding,True
Gm17868,1,unprocessed_pseudogene,False
Gm37994,1,processed_pseudogene,False
Crygf,1,protein_coding,True
Mir7087,9,miRNA,False
A830035O19Rik,9,lncRNA,False
Acpp,9,protein_coding__retained_intron,True
Gm8809,1,processed_pseudogene,False
Slc52a2,15,protein_coding__retained_intron,True
Gm15659,1,processed_pseudogene,False
Gm8812,1,processed_pseudogene,False
Ppp1r7,1,protein_coding__nonsense_mediated_decay,True
Gm48321,14,lncRNA,False
Gm55487,14,misc_RNA,False
Adck5,15,protein_coding__nonsense_mediated_decay__retained_intron__protein_coding_CDS_not_defined,True
Gm48320,14,processed_pseudogene,False
Gm48312,14,processed_pseudogene,False
Pou5f1-rs6,14,processed_pseudogene,False
Gm18078,14,processed_pseudogene,False
Tpi-rs9,14,processed_pseudogene,False
Rarb,14,protein_coding__nonsense_mediated_decay__retained_intron,True
Rfng,11,protein_coding_CDS_not_defined__protein_coding,True
Chn1os3,2,lncRNA,False
9530022L04Rik,3,TEC,False
B2m,2,protein_coding,True
Gm2979,3,processed_pseudogene,False
Stxbp3,3,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Mir6902,1,miRNA,False
Mir6345,1,miRNA,False
Gm26446,1,snRNA,False
Uck2,1,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Gm14225,2,lncRNA,False
Il4,11,protein_coding_CDS_not_defined__protein_coding,True
Gm14224,2,lncRNA,False
Trim69,2,protein_coding__protein_coding_CDS_not_defined,True
Gm28996,9,processed_pseudogene,False
Mir2136,9,miRNA,False
Gm25904,9,snoRNA,False
Plppr2,9,protein_coding,True
Gm48162,14,lncRNA,False
Zfp207,11,nonsense_mediated_decay__protein_coding,True
Top2b,14,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Aar2,2,protein_coding__protein_coding_CDS_not_defined,True
Gm43215,5,processed_pseudogene,False
Gm43214,5,processed_pseudogene,False
Stap1,5,protein_coding__retained_intron,True
D430020J02Rik,12,lncRNA,False
,12,processed_pseudogene,False
Syt16,12,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Gm14168,2,lncRNA,False
Terb2,2,protein_coding__protein_coding_CDS_not_defined,True
Gm29587,12,lncRNA,False
1700086L19Rik,12,transcribed_unitary_pseudogene__processed_transcript,False
Gm37982,1,lncRNA,False
Nono,X,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm14050,2,processed_pseudogene,False
Gm2453,1,lncRNA,False
Gm14169,2,lncRNA,False
Mir6347,1,miRNA,False
Gm37232,1,processed_pseudogene,False
Ano7,1,protein_coding,True
Gm14058,2,processed_pseudogene,False
Rps12-ps10,2,processed_pseudogene,False
Sord,2,protein_coding,True
Swsap1,9,protein_coding,True
Dbpht2,12,lncRNA,False
Epor,9,protein_coding,True
Gm34552,12,lncRNA,False
Gm24524,5,snRNA,False
Slc15a4,5,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined__retained_intron,True
Prkci,3,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Rgs19,2,protein_coding__protein_coding_CDS_not_defined,True
Gm49413,15,TEC,False
5730521K06Rik,15,TEC,False
Cpsf1,15,retained_intron__protein_coding_CDS_not_defined__nonsense_mediated_decay__protein_coding,True
Pafah1b2,9,protein_coding__retained_intron,True
Cd177,7,protein_coding__retained_intron,True
Ccdc146,5,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Mif-ps4,7,processed_pseudogene,False
Gm48163,14,lncRNA,False
Ceacam10,7,protein_coding__nonsense_mediated_decay__retained_intron,True
Ngly1,14,protein_coding__retained_intron,True
Sec11a,7,protein_coding_CDS_not_defined__protein_coding__retained_intron,True
Tmco1,1,protein_coding__nonsense_mediated_decay,True
Gm43474,5,TEC,False
Fgl2,5,protein_coding,True
Cpne4,9,protein_coding,True
Itgb1bp2,X,protein_coding__retained_intron,True
Mir7008,3,miRNA,False
Fndc7,3,protein_coding_CDS_not_defined__protein_coding__retained_intron,True
Fam185a,5,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm55871,17,miRNA,False
Gm50249,17,lncRNA,False
Abcg1,17,protein_coding__retained_intron,True
Gm47798,14,lncRNA,False
Gm47797,14,TEC,False
5430414B19Rik,14,lncRNA,False
Oxsm,14,protein_coding__protein_coding_CDS_not_defined,True
Gm14843,X,processed_pseudogene,False
Gm6184,X,processed_pseudogene,False
Gm56687,X,lncRNA,False
Gm16171,7,processed_pseudogene,False
Gm17267,X,lncRNA,False
Gm45718,7,TEC,False
Gm18782,7,processed_pseudogene,False
Glt1d1,5,retained_intron__protein_coding,True
Gm44899,7,lncRNA,False
Slc35a2,X,protein_coding__retained_intron__nonsense_mediated_decay__non_stop_decay,True
Gm56171,1,miRNA,False
Gm24182,1,snRNA,False
Zfp568,7,protein_coding__retained_intron,True
Aldh9a1,1,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Lkaaear1,2,protein_coding,True
Gm47794,14,lncRNA,False
Rpl31-ps3,14,processed_pseudogene,False
Gm8517,14,processed_pseudogene,False
1700062C10Rik,14,lncRNA,False
Gm8514,14,processed_pseudogene,False
Gm47782,14,lncRNA,False
Duox2,2,protein_coding__retained_intron,True
Gm47780,14,lncRNA,False
Gm31804,14,lncRNA,False
Gm47779,14,processed_pseudogene,False
Gm10403,14,TEC,False
B230110C06Rik,14,lncRNA__retained_intron,False
Lrrc3b,14,protein_coding,True
Gm5893,7,lncRNA__retained_intron,False
4930528J11Rik,6,TEC,False
Gm31577,14,lncRNA,False
Tmem132d,5,protein_coding__protein_coding_CDS_not_defined,True
Gkn3,6,protein_coding,True
Gm55872,17,rRNA,False
Tff3,17,protein_coding,True
Gm47763,14,processed_pseudogene,False
Gm47759,14,processed_pseudogene,False
Gm47758,14,lncRNA,False
Gm47756,14,TEC,False
4921522A10Rik,14,lncRNA,False
Gm47743,14,TEC,False
Gm55859,9,miRNA,False
Gm31517,14,lncRNA,False
Mgst3,1,protein_coding,True
Rgl3,9,nonsense_mediated_decay__retained_intron__protein_coding,True
Tff2,17,protein_coding,True
Slc39a4,15,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm18142,14,processed_pseudogene,False
Bmp10,6,protein_coding,True
Nek10,14,protein_coding__nonsense_mediated_decay__retained_intron__protein_coding_CDS_not_defined,True
Gm43097,3,processed_pseudogene,False
Prpf38b,3,nonsense_mediated_decay__protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Lrrc52,1,protein_coding,True
Tff1,17,protein_coding,True
Gm17132,5,unprocessed_pseudogene,False
Rxrg,1,protein_coding,True
Strip2,6,protein_coding__retained_intron,True
Gm17131,5,unprocessed_pseudogene,False
Gm42497,5,TEC,False
Wscd2,5,retained_intron__protein_coding__protein_coding_CDS_not_defined,True
Zfp14,7,protein_coding,True
Tmprss3,17,protein_coding,True
Gm18207,7,processed_pseudogene,False
Tmsb10b,7,protein_coding,True
Zfp592,7,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Ndel1,11,protein_coding__protein_coding_CDS_not_defined,True
Gm9857,3,lncRNA,False
Skil,3,protein_coding__retained_intron,True
Gm42496,5,TEC,False
Duoxa2,2,protein_coding,True
Gm42817,5,lncRNA,False
Gm42495,5,lncRNA,False
Gm42500,5,lncRNA,False
4930573I07Rik,5,lncRNA,False
Gm42499,5,TEC,False
Uba6,5,protein_coding__retained_intron,True
Vps28,15,retained_intron__protein_coding,True
Oprl1,2,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Gm44967,7,TEC,False
Pqbp1,X,protein_coding,True
Lypd4,7,protein_coding,True
Tonsl,15,protein_coding__retained_intron__protein_coding_CDS_not_defined__nonsense_mediated_decay,True
Alpk3,7,protein_coding__retained_intron,True
Odad3,9,protein_coding__retained_intron,True
Lmx1a,1,protein_coding,True
Rnf222,11,protein_coding,True
Platr32,7,lncRNA,False
Dmrtc2,7,protein_coding,True
Rpl26,11,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Slc4a7,14,protein_coding__retained_intron__nonsense_mediated_decay,True
Cldn11,3,protein_coding,True
Zfp82,7,retained_intron__protein_coding,True
Gatad2b,3,protein_coding__retained_intron,True
Gm22608,11,snRNA,False
Odf4,11,protein_coding__nonsense_mediated_decay,True
Ubash3a,17,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined__retained_intron,True
Gm20711,1,lncRNA,False
Kifc2,15,protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay__retained_intron,True
Mgat4a,1,protein_coding__nonsense_mediated_decay__retained_intron,True
Gps1,11,retained_intron__nonsense_mediated_decay__protein_coding,True
Mrpl3,9,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined__retained_intron,True
Gm14489,2,processed_pseudogene,False
Duoxa1,2,protein_coding__protein_coding_CDS_not_defined,True
Capn5,7,protein_coding__protein_coding_CDS_not_defined,True
Pcsk1n,X,protein_coding,True
Eras,X,protein_coding,True
Gm42498,5,TEC,False
Hdac6,X,protein_coding__retained_intron,True
Fzd10,5,protein_coding,True
Gnrhr,5,protein_coding,True
Gm55906,4,miRNA,False
Gm55907,4,miRNA,False
Gm12846,4,processed_pseudogene,False
Ermap,4,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Fbxl13,5,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm50218,17,lncRNA,False
Rsph1,17,protein_coding,True
Duox1,2,protein_coding,True
Foxh1,15,protein_coding__protein_coding_CDS_not_defined,True
Slc7a14,3,protein_coding,True
Ppp1r16a,15,protein_coding__protein_coding_CDS_not_defined__retained_intron__nonsense_mediated_decay,True
Gm38077,9,TEC,False
Gm47106,9,lncRNA,False
Gm47103,9,processed_pseudogene,False
Smarcc1,9,protein_coding__retained_intron,True
Gm15496,3,lncRNA,False
Gm16159,8,lncRNA,False
Gm26920,7,nonsense_mediated_decay,False
Gm38025,3,lncRNA,False
Henmt1,3,protein_coding__nonsense_mediated_decay,True
Omp,7,protein_coding,True
Letm2,8,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm16938,7,lncRNA,False
B3gnt6,7,protein_coding,True
Slc28a1,7,protein_coding,True
Gm13724,6,processed_pseudogene,False
Gm24536,6,snRNA,False
Gm13725,6,processed_pseudogene,False
Gm55811,6,miRNA,False
Arhgap25,6,retained_intron__protein_coding,True
Etl4,2,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Slc37a1,17,protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay__retained_intron,True
Arhgef15,11,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Cracdl,1,protein_coding,True
Gm56705,15,lncRNA,False
Gpt,15,protein_coding__retained_intron__nonsense_mediated_decay,True
Ndufs6b,7,processed_pseudogene,False
Gm44968,7,lncRNA,False
Gm45570,8,lncRNA,False
Nsd3,8,protein_coding__retained_intron,True
Sox6,7,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Lrrc17,5,protein_coding_CDS_not_defined__protein_coding,True
4930556I23Rik,1,lncRNA,False
4930470B04Rik,1,TEC,False
Gm19863,1,TEC,False
Pbx1,1,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
L1td1,4,protein_coding,True
Gm6543,5,processed_pseudogene,False
Gm8539,5,processed_pseudogene,False
Tmprss11c,5,protein_coding,True
Gm17376,4,pseudogene,False
Eeig2,3,protein_coding,True
Svbp,4,protein_coding,True
Gm25473,5,snRNA,False
Tmprss11d,5,protein_coding,True
Slc25a35,11,protein_coding__protein_coding_CDS_not_defined,True
Mfsd3,15,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Gm43221,3,lncRNA,False
Gm55913,3,miRNA,False
4930408K08Rik,3,lncRNA,False
Kcnmb2,3,protein_coding,True
Kank4,4,protein_coding__protein_coding_CDS_not_defined,True
Rangrf,11,protein_coding_CDS_not_defined__protein_coding,True
Recql4,15,protein_coding__nonsense_mediated_decay__retained_intron,True
Gm37524,1,TEC,False
Kank4os,4,lncRNA,False
Gm38381,1,TEC,False
Mir6348,1,miRNA,False
1700063I16Rik,1,TEC,False
Mir6354,1,miRNA,False
I0C0044D17Rik,4,protein_coding,True
Gm37839,1,lncRNA,False
Gm5265,1,processed_pseudogene,False
Gm12851,4,processed_pseudogene,False
AU022252,4,protein_coding_CDS_not_defined__protein_coding,True
Armc10,5,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
